epoch,lr-AdamW,step,train/acc,train/acc_s0_1,train/acc_s1_2,train/acc_s2_4,train/acc_s3_8,train/acc_s4_16,train/loss_epoch,train/loss_s0_1_epoch,train/loss_s0_1_step,train/loss_s1_2_epoch,train/loss_s1_2_step,train/loss_s2_4_epoch,train/loss_s2_4_step,train/loss_s3_8_epoch,train/loss_s3_8_step,train/loss_s4_16_epoch,train/loss_s4_16_step,train/loss_step
137,,137,0.9789223074913025,1.0,1.0,0.921875,0.91796875,0.997314453125,0.05573254078626633,0.00020716428116429597,,0.0003857606207020581,,0.2208738923072815,,0.19056454300880432,,0.012784898281097412,,
,0.001,138,,,,,,,,,,,,,,,,,,
138,,138,,,,,,,,,0.0001941730733960867,,0.0003691103192977607,,0.2131272852420807,,0.18536926805973053,,0.01165550947189331,0.05354589968919754
138,,138,0.9803885817527771,1.0,1.0,0.923828125,0.9248046875,0.9974365234375,0.05354589968919754,0.0001941730733960867,,0.0003691103192977607,,0.2131272852420807,,0.18536926805973053,,0.01165550947189331,,
,0.001,139,,,,,,,,,,,,,,,,,,
139,,139,,,,,,,,,0.00018261195509694517,,0.00033840304240584373,,0.21792295575141907,,0.1817842572927475,,0.010614737868309021,0.0523163303732872
139,,139,0.9808467626571655,1.0,1.0,0.923828125,0.92578125,0.997802734375,0.0523163303732872,0.00018261195509694517,,0.00033840304240584373,,0.21792295575141907,,0.1817842572927475,,0.010614737868309021,,
,0.001,140,,,,,,,,,,,,,,,,,,
140,,140,,,,,,,,,0.00018630675913300365,,0.00035490133450366557,,0.21606263518333435,,0.1793062686920166,,0.010092422366142273,0.05137205123901367
140,,140,0.9813050031661987,1.0,1.0,0.923828125,0.927734375,0.9979248046875,0.05137205123901367,0.00018630675913300365,,0.00035490133450366557,,0.21606263518333435,,0.1793062686920166,,0.010092422366142273,,
,0.001,141,,,,,,,,,,,,,,,,,,
141,,141,,,,,,,,,0.0001934579631779343,,0.00040058232843875885,,0.21419747173786163,,0.17445993423461914,,0.009307686239480972,0.04978638514876366
141,,141,0.9813966155052185,1.0,1.0,0.921875,0.9287109375,0.9979248046875,0.04978638514876366,0.0001934579631779343,,0.00040058232843875885,,0.21419747173786163,,0.17445993423461914,,0.009307686239480972,,
,0.001,142,,,,,,,,,,,,,,,,,,
142,,142,,,,,,,,,0.00018892886873800308,,0.0004058226477354765,,0.21452224254608154,,0.17125314474105835,,0.008512873202562332,0.0486031249165535
142,,142,0.9818548560142517,1.0,1.0,0.921875,0.93017578125,0.9981689453125,0.0486031249165535,0.00018892886873800308,,0.0004058226477354765,,0.21452224254608154,,0.17125314474105835,,0.008512873202562332,,
,0.001,143,,,,,,,,,,,,,,,,,,
143,,143,,,,,,,,,0.00017772526189219207,,0.0003642509982455522,,0.21317780017852783,,0.16903598606586456,,0.00806184858083725,0.047784797847270966
143,,143,0.9817631840705872,1.0,1.0,0.923828125,0.9296875,0.998046875,0.047784797847270966,0.00017772526189219207,,0.0003642509982455522,,0.21317780017852783,,0.16903598606586456,,0.00806184858083725,,
,0.001,144,,,,,,,,,,,,,,,,,,
144,,144,,,,,,,,,0.0001677133986959234,,0.00032204913441091776,,0.21436549723148346,,0.16437610983848572,,0.007563469931483269,0.046591270714998245
144,,144,0.9818548560142517,1.0,1.0,0.923828125,0.93115234375,0.997802734375,0.046591270714998245,0.0001677133986959234,,0.00032204913441091776,,0.21436549723148346,,0.16437610983848572,,0.007563469931483269,,
,0.001,145,,,,,,,,,,,,,,,,,,
145,,145,,,,,,,,,0.00016056202002801,,0.000299650157103315,,0.21354836225509644,,0.16259974241256714,,0.006996785290539265,0.045793820172548294
145,,145,0.9822214245796204,1.0,1.0,0.923828125,0.93212890625,0.998046875,0.045793820172548294,0.00016056202002801,,0.000299650157103315,,0.21354836225509644,,0.16259974241256714,,0.006996785290539265,,
,0.001,146,,,,,,,,,,,,,,,,,,
146,,146,,,,,,,,,0.00015817821258679032,,0.00029875533073209226,,0.21257002651691437,,0.15973465144634247,,0.006644780747592449,0.044945910573005676
146,,146,0.9826796054840088,1.0,1.0,0.923828125,0.93359375,0.998291015625,0.044945910573005676,0.00015817821258679032,,0.00029875533073209226,,0.21257002651691437,,0.15973465144634247,,0.006644780747592449,,
,0.001,147,,,,,,,,,,,,,,,,,,
147,,147,,,,,,,,,0.00015436411194968969,,0.0002937502576969564,,0.21338003873825073,,0.15637345612049103,,0.006326029077172279,0.044113706797361374
147,,147,0.9826796054840088,1.0,1.0,0.921875,0.93408203125,0.998291015625,0.044113706797361374,0.00015436411194968969,,0.0002937502576969564,,0.21338003873825073,,0.15637345612049103,,0.006326029077172279,,
,0.001,148,,,,,,,,,,,,,,,,,,
148,,148,,,,,,,,,0.00014602071314584464,,0.0002689375542104244,,0.21212269365787506,,0.15421266853809357,,0.005978838074952364,0.04338820278644562
148,,148,0.9828628897666931,1.0,1.0,0.921875,0.93408203125,0.99853515625,0.04338820278644562,0.00014602071314584464,,0.0002689375542104244,,0.21212269365787506,,0.15421266853809357,,0.005978838074952364,,
,0.001,149,,,,,,,,,,,,,,,,,,
149,,149,,,,,,,,,0.00013863079948350787,,0.0002463580167386681,,0.21302151679992676,,0.1511310487985611,,0.005544146988540888,0.042525388300418854
149,,149,0.983687698841095,1.0,1.0,0.923828125,0.9365234375,0.9989013671875,0.042525388300418854,0.00013863079948350787,,0.0002463580167386681,,0.21302151679992676,,0.1511310487985611,,0.005544146988540888,,
,0.001,150,,,,,,,,,,,,,,,,,,
150,,150,,,,,,,,,0.00013541258522309363,,0.0002404596598353237,,0.21213014423847198,,0.14958147704601288,,0.005154361482709646,0.04190003126859665
150,,150,0.9838709831237793,1.0,1.0,0.923828125,0.93701171875,0.9990234375,0.04190003126859665,0.00013541258522309363,,0.0002404596598353237,,0.21213014423847198,,0.14958147704601288,,0.005154361482709646,,
,0.001,151,,,,,,,,,,,,,,,,,,
151,,151,,,,,,,,,0.00013100242358632386,,0.0002352462033741176,,0.21198001503944397,,0.14759908616542816,,0.004968869965523481,0.0413815975189209
151,,151,0.983687698841095,1.0,1.0,0.923828125,0.9375,0.9986572265625,0.0413815975189209,0.00013100242358632386,,0.0002352462033741176,,0.21198001503944397,,0.14759908616542816,,0.004968869965523481,,
,0.001,152,,,,,,,,,,,,,,,,,,
152,,152,,,,,,,,,0.00012408917245920748,,0.0002152565139112994,,0.21177658438682556,,0.14588996767997742,,0.004560441710054874,0.04074440151453018
152,,152,0.9838709831237793,1.0,1.0,0.923828125,0.9365234375,0.9991455078125,0.04074440151453018,0.00012408917245920748,,0.0002152565139112994,,0.21177658438682556,,0.14588996767997742,,0.004560441710054874,,
,0.001,153,,,,,,,,,,,,,,,,,,
153,,153,,,,,,,,,0.00011562632425921038,,0.00018820521654561162,,0.211631178855896,,0.14469659328460693,,0.004213932901620865,0.04025312885642052
153,,153,0.9840542674064636,1.0,1.0,0.923828125,0.93701171875,0.999267578125,0.04025312885642052,0.00011562632425921038,,0.00018820521654561162,,0.211631178855896,,0.14469659328460693,,0.004213932901620865,,
,0.001,154,,,,,,,,,,,,,,,,,,
154,,154,,,,,,,,,0.0001081169830285944,,0.0001708057097857818,,0.2117128074169159,,0.14390793442726135,,0.003958007320761681,0.03991657868027687
154,,154,0.9840542674064636,1.0,1.0,0.923828125,0.9375,0.9991455078125,0.03991657868027687,0.0001081169830285944,,0.0001708057097857818,,0.2117128074169159,,0.14390793442726135,,0.003958007320761681,,
,0.001,155,,,,,,,,,,,,,,,,,,
155,,155,,,,,,,,,0.00010489867418073118,,0.00016517452604603022,,0.2114115059375763,,0.14249441027641296,,0.0036974826361984015,0.039441484957933426
155,,155,0.9838709831237793,1.0,1.0,0.921875,0.93701171875,0.9991455078125,0.039441484957933426,0.00010489867418073118,,0.00016517452604603022,,0.2114115059375763,,0.14249441027641296,,0.0036974826361984015,,
,0.001,156,,,,,,,,,,,,,,,,,,
156,,156,,,,,,,,,0.00010287232726113871,,0.0001603179407538846,,0.21166104078292847,,0.14222270250320435,,0.00344372121617198,0.03921163082122803
156,,156,0.9838709831237793,1.0,1.0,0.921875,0.93603515625,0.9993896484375,0.03921163082122803,0.00010287232726113871,,0.0001603179407538846,,0.21166104078292847,,0.14222270250320435,,0.00344372121617198,,
,0.001,157,,,,,,,,,,,,,,,,,,
157,,157,,,,,,,,,9.63164638960734e-05,,0.000146135498653166,,0.21130523085594177,,0.14125779271125793,,0.0032504876144230366,0.03886858746409416
157,,157,0.9840542674064636,1.0,1.0,0.923828125,0.9375,0.9991455078125,0.03886858746409416,9.63164638960734e-05,,0.000146135498653166,,0.21130523085594177,,0.14125779271125793,,0.0032504876144230366,,
,0.001,158,,,,,,,,,,,,,,,,,,
158,,158,,,,,,,,,9.357491217087954e-05,,0.00014145746536087245,,0.21134239435195923,,0.14137521386146545,,0.003117765998467803,0.03879266604781151
158,,158,0.9840542674064636,1.0,1.0,0.923828125,0.93701171875,0.999267578125,0.03879266604781151,9.357491217087954e-05,,0.00014145746536087245,,0.21134239435195923,,0.14137521386146545,,0.003117765998467803,,
,0.001,159,,,,,,,,,,,,,,,,,,
159,,159,,,,,,,,,8.880697714630514e-05,,0.00013266764290165156,,0.21109846234321594,,0.14270108938217163,,0.002972777932882309,0.03892110288143158
159,,159,0.9838709831237793,1.0,1.0,0.923828125,0.93603515625,0.999267578125,0.03892110288143158,8.880697714630514e-05,,0.00013266764290165156,,0.21109846234321594,,0.14270108938217163,,0.002972777932882309,,
,0.001,160,,,,,,,,,,,,,,,,,,
160,,160,,,,,,,,,8.916457591112703e-05,,0.00013305485481396317,,0.2126235067844391,,0.14995208382606506,,0.0028593125753104687,0.04026837274432182
160,,160,0.9832294583320618,1.0,1.0,0.921875,0.93310546875,0.999267578125,0.04026837274432182,8.916457591112703e-05,,0.00013305485481396317,,0.2126235067844391,,0.14995208382606506,,0.0028593125753104687,,
,0.001,161,,,,,,,,,,,,,,,,,,
161,,161,,,,,,,,,7.760223525110632e-05,,0.00010954533354379237,,0.21298900246620178,,0.16220420598983765,,0.0027467343024909496,0.04250021278858185
161,,161,0.9837793111801147,1.0,1.0,0.923828125,0.935546875,0.999267578125,0.04250021278858185,7.760223525110632e-05,,0.00010954533354379237,,0.21298900246620178,,0.16220420598983765,,0.0027467343024909496,,
,0.001,162,,,,,,,,,,,,,,,,,,
162,,162,,,,,,,,,8.05822346592322e-05,,0.00011797774641308933,,0.21135643124580383,,0.15092410147190094,,0.00266465381719172,0.04024501517415047
162,,162,0.9837793111801147,1.0,1.0,0.921875,0.9345703125,0.9996337890625,0.04024501517415047,8.05822346592322e-05,,0.00011797774641308933,,0.21135643124580383,,0.15092410147190094,,0.00266465381719172,,
,0.001,163,,,,,,,,,,,,,,,,,,
163,,163,,,,,,,,,8.535020606359467e-05,,0.00012334107304923236,,0.2121225744485855,,0.16125471889972687,,0.0026093649212270975,0.04217841476202011
163,,163,0.9827712774276733,1.0,1.0,0.921875,0.93017578125,0.9993896484375,0.04217841476202011,8.535020606359467e-05,,0.00012334107304923236,,0.2121225744485855,,0.16125471889972687,,0.0026093649212270975,,
,0.001,164,,,,,,,,,,,,,,,,,,
164,,164,,,,,,,,,7.319182623177767e-05,,9.3692826339975e-05,,0.21858537197113037,,0.15477818250656128,,0.0026673106476664543,0.041309237480163574
164,,164,0.9835960268974304,1.0,1.0,0.923828125,0.9345703125,0.999267578125,0.041309237480163574,7.319182623177767e-05,,9.3692826339975e-05,,0.21858537197113037,,0.15477818250656128,,0.0026673106476664543,,
,0.001,165,,,,,,,,,,,,,,,,,,
165,,165,,,,,,,,,7.998623186722398e-05,,0.00010254279186483473,,0.21178165078163147,,0.15182773768901825,,0.002580613363534212,0.04037128761410713
165,,165,0.983687698841095,1.0,1.0,0.921875,0.9365234375,0.9990234375,0.04037128761410713,7.998623186722398e-05,,0.00010254279186483473,,0.21178165078163147,,0.15182773768901825,,0.002580613363534212,,
,0.001,166,,,,,,,,,,,,,,,,,,
166,,166,,,,,,,,,8.570780482841656e-05,,0.00011222685861866921,,0.21908532083034515,,0.14823034405708313,,0.002373679541051388,0.03988358750939369
166,,166,0.9828628897666931,1.0,1.0,0.921875,0.93212890625,0.9990234375,0.03988358750939369,8.570780482841656e-05,,0.00011222685861866921,,0.21908532083034515,,0.14823034405708313,,0.002373679541051388,,
,0.001,167,,,,,,,,,,,,,,,,,,
167,,167,,,,,,,,,8.070142939686775e-05,,0.00010027810640167445,,0.21408605575561523,,0.14852933585643768,,0.0024879067204892635,0.03979073092341423
167,,167,0.983137845993042,1.0,1.0,0.923828125,0.931640625,0.9993896484375,0.03979073092341423,8.070142939686775e-05,,0.00010027810640167445,,0.21408605575561523,,0.14852933585643768,,0.0024879067204892635,,
,0.001,168,,,,,,,,,,,,,,,,,,
168,,168,,,,,,,,,8.237022848334163e-05,,0.00010406244109617546,,0.21674033999443054,,0.1447080820798874,,0.0021769385784864426,0.03896468132734299
168,,168,0.983687698841095,1.0,1.0,0.923828125,0.9345703125,0.9993896484375,0.03896468132734299,8.237022848334163e-05,,0.00010406244109617546,,0.21674033999443054,,0.1447080820798874,,0.0021769385784864426,,
,0.001,169,,,,,,,,,,,,,,,,,,
169,,169,,,,,,,,,8.797258487902582e-05,,0.00012363900896161795,,0.21327942609786987,,0.1456693857908249,,0.0024676374159753323,0.039201200008392334
169,,169,0.9837793111801147,1.0,1.0,0.921875,0.93701171875,0.9990234375,0.039201200008392334,8.797258487902582e-05,,0.00012363900896161795,,0.21327942609786987,,0.1456693857908249,,0.0024676374159753323,,
,0.001,170,,,,,,,,,,,,,,,,,,
170,,170,,,,,,,,,8.594620157964528e-05,,0.0001209275214932859,,0.2141973078250885,,0.14425840973854065,,0.001903541386127472,0.03855592757463455
170,,170,0.9841458797454834,1.0,1.0,0.921875,0.9365234375,0.9996337890625,0.03855592757463455,8.594620157964528e-05,,0.0001209275214932859,,0.2141973078250885,,0.14425840973854065,,0.001903541386127472,,
,0.001,171,,,,,,,,,,,,,,,,,,
171,,171,,,,,,,,,8.189342770492658e-05,,0.00010841280163731426,,0.2126985788345337,,0.14357177913188934,,0.002060746541246772,0.03847459703683853
171,,171,0.9839625954627991,1.0,1.0,0.923828125,0.93603515625,0.9993896484375,0.03847459703683853,8.189342770492658e-05,,0.00010841280163731426,,0.2126985788345337,,0.14357177913188934,,0.002060746541246772,,
,0.001,172,,,,,,,,,,,,,,,,,,
172,,172,,,,,,,,,8.618460560683161e-05,,0.00011276311124674976,,0.21304631233215332,,0.14257536828517914,,0.0015462007140740752,0.03791768103837967
172,,172,0.9844208359718323,1.0,1.0,0.923828125,0.9365234375,0.9998779296875,0.03791768103837967,8.618460560683161e-05,,0.00011276311124674976,,0.21304631233215332,,0.14257536828517914,,0.0015462007140740752,,
,0.001,173,,,,,,,,,,,,,,,,,,
173,,173,,,,,,,,,8.976056415122002e-05,,0.00012471141235437244,,0.21202698349952698,,0.14149795472621918,,0.0015356829389929771,0.0376598984003067
173,,173,0.9839625954627991,1.0,1.0,0.923828125,0.93505859375,0.9996337890625,0.0376598984003067,8.976056415122002e-05,,0.00012471141235437244,,0.21202698349952698,,0.14149795472621918,,0.0015356829389929771,,
,0.001,174,,,,,,,,,,,,,,,,,,
174,,174,,,,,,,,,8.487341256113723e-05,,0.00011860318045364693,,0.21159040927886963,,0.14234402775764465,,0.0014015099732205272,0.03769738972187042
174,,174,0.9838709831237793,1.0,1.0,0.921875,0.93505859375,0.9996337890625,0.03769738972187042,8.487341256113723e-05,,0.00011860318045364693,,0.21159040927886963,,0.14234402775764465,,0.0014015099732205272,,
,0.001,175,,,,,,,,,,,,,,,,,,
175,,175,,,,,,,,,8.093983342405409e-05,,0.0001068632845999673,,0.21145008504390717,,0.14184077084064484,,0.0011584836756810546,0.03741375729441643
175,,175,0.9846041202545166,1.0,1.0,0.923828125,0.9375,0.9998779296875,0.03741375729441643,8.093983342405409e-05,,0.0001068632845999673,,0.21145008504390717,,0.14184077084064484,,0.0011584836756810546,,
,0.001,176,,,,,,,,,,,,,,,,,,
176,,176,,,,,,,,,8.356221951544285e-05,,0.00010778699652291834,,0.21137642860412598,,0.1415770947933197,,0.0011533827055245638,0.03735700249671936
176,,176,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03735700249671936,8.356221951544285e-05,,0.00010778699652291834,,0.21137642860412598,,0.1415770947933197,,0.0011533827055245638,,
,0.001,177,,,,,,,,,,,,,,,,,,
177,,177,,,,,,,,,8.415821503149346e-05,,0.00011362707300577313,,0.21098445355892181,,0.14037413895130157,,0.0009635101887397468,0.036970362067222595
177,,177,0.9846041202545166,1.0,1.0,0.923828125,0.93701171875,1.0,0.036970362067222595,8.415821503149346e-05,,0.00011362707300577313,,0.21098445355892181,,0.14037413895130157,,0.0009635101887397468,,
,0.001,178,,,,,,,,,,,,,,,,,,
178,,178,,,,,,,,,7.939023635117337e-05,,0.00010960440704366192,,0.2114361822605133,,0.14043286442756653,,0.0008739823242649436,0.03693530708551407
178,,178,0.9841458797454834,1.0,1.0,0.923828125,0.9345703125,1.0,0.03693530708551407,7.939023635117337e-05,,0.00010960440704366192,,0.2114361822605133,,0.14043286442756653,,0.0008739823242649436,,
,0.001,179,,,,,,,,,,,,,,,,,,
179,,179,,,,,,,,,7.712543447269127e-05,,0.00010358542203903198,,0.21082213521003723,,0.1397872120141983,,0.0008427405264228582,0.03676178306341171
179,,179,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03676178306341171,7.712543447269127e-05,,0.00010358542203903198,,0.21082213521003723,,0.1397872120141983,,0.0008427405264228582,,
,0.001,180,,,,,,,,,,,,,,,,,,
180,,180,,,,,,,,,7.915183232398704e-05,,0.00010307892807759345,,0.2110278606414795,,0.13992208242416382,,0.0007712694932706654,0.03674309328198433
180,,180,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.03674309328198433,7.915183232398704e-05,,0.00010307892807759345,,0.2110278606414795,,0.13992208242416382,,0.0007712694932706654,,
,0.001,181,,,,,,,,,,,,,,,,,,
181,,181,,,,,,,,,7.724463648628443e-05,,9.965215576812625e-05,,0.21061581373214722,,0.1398169845342636,,0.00072834687307477,0.03667176887392998
181,,181,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03667176887392998,7.724463648628443e-05,,9.965215576812625e-05,,0.21061581373214722,,0.1398169845342636,,0.00072834687307477,,
,0.001,182,,,,,,,,,,,,,,,,,,
182,,182,,,,,,,,,7.235741941258311e-05,,9.339452662970871e-05,,0.2110038697719574,,0.13956451416015625,,0.0006864212336950004,0.036611028015613556
182,,182,0.984512448310852,1.0,1.0,0.923828125,0.9365234375,1.0,0.036611028015613556,7.235741941258311e-05,,9.339452662970871e-05,,0.2110038697719574,,0.13956451416015625,,0.0006864212336950004,,
,0.001,183,,,,,,,,,,,,,,,,,,
183,,183,,,,,,,,,7.10462118149735e-05,,9.03551044757478e-05,,0.21059323847293854,,0.1389501690864563,,0.000649969675578177,0.03644905611872673
183,,183,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03644905611872673,7.10462118149735e-05,,9.03551044757478e-05,,0.21059323847293854,,0.1389501690864563,,0.000649969675578177,,
,0.001,184,,,,,,,,,,,,,,,,,,
184,,184,,,,,,,,,6.878139538457617e-05,,8.525960583938286e-05,,0.2107294499874115,,0.13880306482315063,,0.0006139599718153477,0.03640073537826538
184,,184,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.03640073537826538,6.878139538457617e-05,,8.525960583938286e-05,,0.2107294499874115,,0.13880306482315063,,0.0006139599718153477,,
,0.001,185,,,,,,,,,,,,,,,,,,
185,,185,,,,,,,,,6.41325386823155e-05,,7.801850733812898e-05,,0.21058520674705505,,0.13876163959503174,,0.0005803883541375399,0.03636089339852333
185,,185,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03636089339852333,6.41325386823155e-05,,7.801850733812898e-05,,0.21058520674705505,,0.13876163959503174,,0.0005803883541375399,,
,0.001,186,,,,,,,,,,,,,,,,,,
186,,186,,,,,,,,,6.19869097135961e-05,,7.631993503309786e-05,,0.21054506301879883,,0.13879311084747314,,0.0005501258419826627,0.03634216636419296
186,,186,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03634216636419296,6.19869097135961e-05,,7.631993503309786e-05,,0.21054506301879883,,0.13879311084747314,,0.0005501258419826627,,
,0.001,187,,,,,,,,,,,,,,,,,,
187,,187,,,,,,,,,6.139089964563027e-05,,7.649869075976312e-05,,0.2105584591627121,,0.13835470378398895,,0.0005192620446905494,0.03623734414577484
187,,187,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03623734414577484,6.139089964563027e-05,,7.649869075976312e-05,,0.2105584591627121,,0.13835470378398895,,0.0005192620446905494,,
,0.001,188,,,,,,,,,,,,,,,,,,
188,,188,,,,,,,,,5.817244164063595e-05,,7.226721209008247e-05,,0.2106190025806427,,0.13835278153419495,,0.0004929651622660458,0.03622002154588699
188,,188,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03622002154588699,5.817244164063595e-05,,7.226721209008247e-05,,0.2106190025806427,,0.13835278153419495,,0.0004929651622660458,,
,0.001,189,,,,,,,,,,,,,,,,,,
189,,189,,,,,,,,,5.686121585313231e-05,,7.021104102022946e-05,,0.2104322612285614,,0.13808061182498932,,0.0004700060235336423,0.03614291548728943
189,,189,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.03614291548728943,5.686121585313231e-05,,7.021104102022946e-05,,0.2104322612285614,,0.13808061182498932,,0.0004700060235336423,,
,0.001,190,,,,,,,,,,,,,,,,,,
190,,190,,,,,,,,,5.638440416078083e-05,,6.863169255666435e-05,,0.21046163141727448,,0.1380878984928131,,0.00044761551544070244,0.03612883388996124
190,,190,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03612883388996124,5.638440416078083e-05,,6.863169255666435e-05,,0.21046163141727448,,0.1380878984928131,,0.00044761551544070244,,
,0.001,191,,,,,,,,,,,,,,,,,,
191,,191,,,,,,,,,5.4596363042946905e-05,,6.383398431353271e-05,,0.21095913648605347,,0.1378868818283081,,0.0004257223044987768,0.03609795123338699
191,,191,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03609795123338699,5.4596363042946905e-05,,6.383398431353271e-05,,0.21095913648605347,,0.1378868818283081,,0.0004257223044987768,,
,0.001,192,,,,,,,,,,,,,,,,,,
192,,192,,,,,,,,,5.376194530981593e-05,,6.338696402963251e-05,,0.21033479273319244,,0.13787558674812317,,0.00040645315311849117,0.03605205938220024
192,,192,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03605205938220024,5.376194530981593e-05,,6.338696402963251e-05,,0.21033479273319244,,0.13787558674812317,,0.00040645315311849117,,
,0.001,193,,,,,,,,,,,,,,,,,,
193,,193,,,,,,,,,5.066266385256313e-05,,5.885740392841399e-05,,0.21066665649414062,,0.13767141103744507,,0.00038768467493355274,0.036015160381793976
193,,193,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.036015160381793976,5.066266385256313e-05,,5.885740392841399e-05,,0.21066665649414062,,0.13767141103744507,,0.00038768467493355274,,
,0.001,194,,,,,,,,,,,,,,,,,,
194,,194,,,,,,,,,4.935142715112306e-05,,5.474501085700467e-05,,0.21049657464027405,,0.13763228058815002,,0.0003713856858666986,0.035987548530101776
194,,194,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035987548530101776,4.935142715112306e-05,,5.474501085700467e-05,,0.21049657464027405,,0.13763228058815002,,0.0003713856858666986,,
,0.001,195,,,,,,,,,,,,,,,,,,
195,,195,,,,,,,,,4.9828242481453344e-05,,5.6145603593904525e-05,,0.2108321487903595,,0.137480229139328,,0.0003587211249396205,0.03596526384353638
195,,195,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03596526384353638,4.9828242481453344e-05,,5.6145603593904525e-05,,0.2108321487903595,,0.137480229139328,,0.0003587211249396205,,
,0.001,196,,,,,,,,,,,,,,,,,,
196,,196,,,,,,,,,4.565611743601039e-05,,5.2003371820319444e-05,,0.21059975028038025,,0.1376895010471344,,0.00034346646862104535,0.035982128232717514
196,,196,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035982128232717514,4.565611743601039e-05,,5.2003371820319444e-05,,0.21059975028038025,,0.1376895010471344,,0.00034346646862104535,,
,0.001,197,,,,,,,,,,,,,,,,,,
197,,197,,,,,,,,,4.625213477993384e-05,,5.1824565161950886e-05,,0.21076266467571259,,0.1374797821044922,,0.0003318023809697479,0.035941652953624725
197,,197,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.035941652953624725,4.625213477993384e-05,,5.1824565161950886e-05,,0.21076266467571259,,0.1374797821044922,,0.0003318023809697479,,
,0.001,198,,,,,,,,,,,,,,,,,,
198,,198,,,,,,,,,4.410646579344757e-05,,4.7801531763980165e-05,,0.2105686068534851,,0.137651264667511,,0.00031715736258774996,0.03595368564128876
198,,198,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03595368564128876,4.410646579344757e-05,,4.7801531763980165e-05,,0.2105686068534851,,0.137651264667511,,0.00031715736258774996,,
,0.001,199,,,,,,,,,,,,,,,,,,
199,,199,,,,,,,,,4.482168878894299e-05,,4.9559734179638326e-05,,0.21100068092346191,,0.1376342624425888,,0.00030577159486711025,0.035962242633104324
199,,199,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035962242633104324,4.482168878894299e-05,,4.9559734179638326e-05,,0.21100068092346191,,0.1376342624425888,,0.00030577159486711025,,
,0.001,200,,,,,,,,,,,,,,,,,,
200,,200,,,,,,,,,4.053033626405522e-05,,4.339104634709656e-05,,0.21249552071094513,,0.13780009746551514,,0.0002944535226561129,0.03605492413043976
200,,200,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03605492413043976,4.053033626405522e-05,,4.339104634709656e-05,,0.21249552071094513,,0.13780009746551514,,0.0002944535226561129,,
,0.001,201,,,,,,,,,,,,,,,,,,
201,,201,,,,,,,,,4.386805812828243e-05,,4.8278314352501184e-05,,0.21537543833255768,,0.1380389779806137,,0.00028291845228523016,0.036226291209459305
201,,201,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.036226291209459305,4.386805812828243e-05,,4.8278314352501184e-05,,0.21537543833255768,,0.1380389779806137,,0.00028291845228523016,,
,0.001,202,,,,,,,,,,,,,,,,,,
202,,202,,,,,,,,,3.564294092939235e-05,,3.7669298762921244e-05,,0.22377119958400726,,0.13911336660385132,,0.0002761978539638221,0.03681667894124985
202,,202,0.9844208359718323,1.0,1.0,0.923828125,0.93603515625,1.0,0.03681667894124985,3.564294092939235e-05,,3.7669298762921244e-05,,0.22377119958400726,,0.13911336660385132,,0.0002761978539638221,,
,0.001,203,,,,,,,,,,,,,,,,,,
203,,203,,,,,,,,,4.577531944960356e-05,,5.0900725909741595e-05,,0.21935543417930603,,0.14112567901611328,,0.0002658384619280696,0.03697957098484039
203,,203,0.984237551689148,1.0,1.0,0.921875,0.935546875,1.0,0.03697957098484039,4.577531944960356e-05,,5.0900725909741595e-05,,0.21935543417930603,,0.14112567901611328,,0.0002658384619280696,,
,0.001,204,,,,,,,,,,,,,,,,,,
204,,204,,,,,,,,,3.6477376852417365e-05,,3.9695743907941505e-05,,0.21616877615451813,,0.1430189311504364,,0.00026875914772972465,0.03718741610646248
204,,204,0.9843291640281677,1.0,1.0,0.923828125,0.935546875,1.0,0.03718741610646248,3.6477376852417365e-05,,3.9695743907941505e-05,,0.21616877615451813,,0.1430189311504364,,0.00026875914772972465,,
,0.001,205,,,,,,,,,,,,,,,,,,
